,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
4007,39,management,married,tertiary,no,1836,no,no,cellular,6,aug,902,3,-1,0,unknown,yes
4008,39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,526,2,-1,0,unknown,yes
4009,39,management,married,tertiary,no,2939,no,no,cellular,15,jan,348,2,-1,0,unknown,yes
4010,39,management,single,tertiary,no,0,yes,no,cellular,22,may,271,1,93,3,success,yes
4011,39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,no
4012,39,management,single,tertiary,no,139,no,no,cellular,22,aug,109,2,-1,0,unknown,no
4013,39,management,single,tertiary,no,202,yes,no,cellular,12,may,59,1,301,1,other,no
4014,39,management,single,tertiary,no,633,no,no,cellular,19,nov,105,2,133,3,failure,no
4015,39,management,single,tertiary,no,1234,no,no,telephone,29,jul,64,4,-1,0,unknown,no
4016,39,management,single,tertiary,no,1914,no,no,cellular,18,aug,94,4,-1,0,unknown,no
4017,39,management,single,tertiary,no,2258,yes,no,cellular,31,jul,255,2,-1,0,unknown,no
4018,39,management,single,tertiary,no,3840,yes,no,cellular,11,aug,315,2,-1,0,unknown,yes
4019,39,management,single,tertiary,no,5047,no,no,cellular,29,apr,218,4,-1,0,unknown,yes
4020,39,self-employed,divorced,secondary,no,0,yes,no,unknown,23,may,210,2,-1,0,unknown,no
4021,39,self-employed,divorced,secondary,yes,-103,no,yes,unknown,5,jun,210,3,-1,0,unknown,no
4022,39,self-employed,married,secondary,no,4722,yes,no,unknown,17,jun,483,1,-1,0,unknown,no
4023,39,self-employed,married,tertiary,no,-3058,yes,yes,cellular,17,apr,882,3,-1,0,unknown,yes
4024,39,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,651,5,-1,0,unknown,yes
4025,39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes
4026,39,services,divorced,primary,no,471,yes,no,unknown,6,may,161,2,-1,0,unknown,no
4027,39,services,divorced,secondary,no,0,yes,no,cellular,13,apr,1006,2,-1,0,unknown,yes
4028,39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,no
4029,39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes
4030,39,services,divorced,secondary,yes,-96,yes,yes,telephone,12,may,38,6,-1,0,unknown,no
4031,39,services,married,primary,no,324,yes,no,cellular,8,may,340,2,312,4,failure,no
4032,39,services,married,secondary,no,-971,yes,yes,unknown,28,may,104,2,-1,0,unknown,no
4033,39,services,married,secondary,no,-311,yes,no,cellular,6,may,55,2,345,2,other,no
4034,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,unknown,no
4035,39,services,married,secondary,no,0,yes,no,unknown,20,may,793,2,-1,0,unknown,no
4036,39,services,married,secondary,no,2,yes,no,cellular,25,jul,174,10,-1,0,unknown,no
4037,39,services,married,secondary,no,52,no,no,telephone,2,feb,1420,3,-1,0,unknown,yes
4038,39,services,married,secondary,no,53,no,no,unknown,5,mar,257,1,394,1,failure,yes
4039,39,services,married,secondary,no,93,yes,no,cellular,11,may,72,4,-1,0,unknown,no
4040,39,services,married,secondary,no,117,yes,no,cellular,18,may,1032,2,-1,0,unknown,yes
4041,39,services,married,secondary,no,207,no,no,unknown,6,jun,78,2,-1,0,unknown,no
4042,39,services,married,secondary,no,208,no,yes,cellular,9,feb,122,2,-1,0,unknown,no
4043,39,services,married,secondary,no,304,yes,yes,unknown,9,may,323,1,-1,0,unknown,no
4044,39,services,married,secondary,no,323,no,no,cellular,9,jun,874,2,188,6,failure,yes
4045,39,services,married,secondary,no,636,yes,no,telephone,12,may,15,1,-1,0,unknown,no
4046,39,services,married,secondary,no,1179,no,no,cellular,25,may,284,1,-1,0,unknown,yes
4047,39,services,married,secondary,no,2758,no,no,cellular,4,feb,658,3,-1,0,unknown,yes
4048,39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes
4049,39,services,married,secondary,no,3870,yes,no,cellular,20,apr,72,1,-1,0,unknown,no
4050,39,services,married,secondary,no,20928,no,no,cellular,14,may,1166,1,352,1,other,no
4051,39,services,married,tertiary,no,1493,no,no,cellular,9,feb,912,3,-1,0,unknown,yes
4052,39,services,single,secondary,no,26,yes,no,cellular,14,may,166,3,-1,0,unknown,no
4053,39,services,single,secondary,no,91,no,no,cellular,3,sep,213,1,185,1,success,yes
4054,39,services,single,secondary,no,326,yes,no,unknown,27,may,115,1,-1,0,unknown,no
4055,39,services,single,secondary,no,403,yes,no,cellular,7,may,1262,3,-1,0,unknown,yes
4056,39,services,single,secondary,no,1048,yes,no,cellular,14,may,149,1,-1,0,unknown,no
4057,39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,yes
4058,39,services,single,tertiary,no,410,no,no,unknown,19,jun,266,4,-1,0,unknown,no
4059,39,student,single,tertiary,no,2103,no,no,cellular,2,feb,588,1,-1,0,unknown,yes
4060,39,technician,divorced,secondary,no,0,yes,yes,cellular,30,apr,85,1,-1,0,unknown,no
4061,39,technician,divorced,secondary,no,291,yes,no,cellular,7,may,882,2,-1,0,unknown,yes
4062,39,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,691,2,180,5,failure,yes
4063,39,technician,divorced,secondary,no,1270,yes,no,unknown,29,may,245,4,-1,0,unknown,no
4064,39,technician,divorced,tertiary,yes,3,no,no,cellular,6,may,488,1,-1,0,unknown,yes
4065,39,technician,married,primary,no,1846,no,no,cellular,5,feb,306,5,-1,0,unknown,no
4066,39,technician,married,primary,no,2118,yes,no,cellular,17,apr,266,2,-1,0,unknown,no
4067,39,technician,married,secondary,no,-1451,yes,yes,cellular,30,jul,65,5,-1,0,unknown,no
4068,39,technician,married,secondary,no,0,yes,no,unknown,5,may,203,1,-1,0,unknown,no
4069,39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure,no
4070,39,technician,married,secondary,no,24,yes,no,cellular,28,jan,79,4,-1,0,unknown,no
4071,39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,unknown,no
4072,39,technician,married,secondary,no,211,no,no,telephone,6,feb,53,2,-1,0,unknown,no
4073,39,technician,married,secondary,no,603,no,yes,cellular,15,apr,214,1,-1,0,unknown,yes
4074,39,technician,married,secondary,no,834,yes,yes,cellular,20,apr,390,1,-1,0,unknown,no
4075,39,technician,married,secondary,no,1587,yes,no,cellular,2,jun,171,3,-1,0,unknown,yes
4076,39,technician,married,secondary,no,2266,no,no,cellular,18,feb,208,4,-1,0,unknown,yes
4077,39,technician,married,secondary,no,2983,no,no,cellular,3,dec,472,1,-1,0,unknown,yes
4078,39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,yes
4079,39,technician,married,secondary,no,10685,yes,no,cellular,25,jul,1369,9,-1,0,unknown,yes
4080,39,technician,married,tertiary,no,0,yes,no,cellular,14,jul,894,7,-1,0,unknown,yes
4081,39,technician,married,tertiary,no,94,no,no,cellular,7,aug,70,2,-1,0,unknown,no
4082,39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,no
4083,39,technician,married,tertiary,no,437,no,no,telephone,27,may,186,2,-1,0,unknown,no
4084,39,technician,married,tertiary,no,1293,no,no,cellular,3,jun,140,2,-1,0,unknown,yes
4085,39,technician,married,tertiary,no,11766,yes,no,cellular,14,aug,313,4,102,5,failure,no
4086,39,technician,single,secondary,no,15,yes,no,cellular,30,apr,510,1,-1,0,unknown,yes
4087,39,technician,single,secondary,no,201,no,yes,unknown,6,jun,148,4,-1,0,unknown,no
4088,39,technician,single,secondary,no,287,yes,no,cellular,14,jul,84,3,-1,0,unknown,no
4089,39,technician,single,secondary,no,391,no,yes,cellular,30,jul,962,4,-1,0,unknown,yes
4090,39,technician,single,secondary,no,556,yes,no,unknown,29,may,322,1,-1,0,unknown,no
4091,39,technician,single,secondary,no,681,yes,no,unknown,5,jun,170,1,-1,0,unknown,no
4092,39,technician,single,secondary,no,1048,yes,yes,cellular,8,apr,201,2,-1,0,unknown,no
4093,39,technician,single,secondary,no,1355,yes,no,cellular,14,may,1180,1,-1,0,unknown,yes
4094,39,technician,single,secondary,no,1435,no,no,cellular,17,jun,383,1,296,19,other,yes
4095,39,technician,single,secondary,no,4646,yes,no,cellular,18,nov,486,1,-1,0,unknown,yes
4096,39,technician,single,secondary,no,18508,no,no,cellular,20,nov,1598,4,-1,0,unknown,yes
4097,39,technician,single,tertiary,no,21,yes,no,unknown,23,may,58,1,-1,0,unknown,no
4098,39,technician,single,tertiary,no,25,yes,no,cellular,28,dec,315,1,210,2,success,yes
4099,39,technician,single,tertiary,no,393,no,no,cellular,28,jun,325,1,94,1,success,yes
4100,39,technician,single,unknown,no,75,no,no,unknown,6,jun,26,1,-1,0,unknown,no
4101,39,technician,single,unknown,no,45248,yes,no,unknown,6,may,1623,1,-1,0,unknown,yes
4102,39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,yes
4103,39,unemployed,married,secondary,no,270,yes,no,unknown,3,jun,116,1,-1,0,unknown,no
4104,39,unemployed,married,secondary,no,2245,no,no,cellular,21,nov,749,2,-1,0,unknown,yes
4105,39,unemployed,single,secondary,no,-114,yes,no,cellular,3,feb,372,1,-1,0,unknown,yes
4106,39,unemployed,single,secondary,no,2645,yes,no,unknown,21,may,339,3,-1,0,unknown,no
4107,39,unemployed,single,tertiary,no,7,yes,no,cellular,20,nov,931,4,-1,0,unknown,yes
4108,39,unknown,single,unknown,no,0,no,no,telephone,28,jan,28,1,-1,0,unknown,no
4109,40,admin.,divorced,secondary,no,220,yes,no,cellular,18,may,197,2,-1,0,unknown,no
4110,40,admin.,divorced,secondary,no,221,yes,no,unknown,13,may,154,2,-1,0,unknown,no
4111,40,admin.,married,primary,no,72,yes,yes,cellular,21,nov,849,1,-1,0,unknown,yes
4112,40,admin.,married,primary,no,189,yes,no,unknown,27,may,160,2,-1,0,unknown,no
4113,40,admin.,married,secondary,no,0,yes,no,cellular,3,feb,561,1,201,1,failure,no
4114,40,admin.,married,secondary,no,67,no,yes,cellular,19,nov,359,2,152,5,failure,no
4115,40,admin.,married,secondary,no,341,no,no,cellular,31,jul,1142,5,-1,0,unknown,yes
4116,40,admin.,married,secondary,no,367,yes,no,telephone,5,feb,89,1,274,1,failure,no
4117,40,admin.,married,secondary,no,419,yes,yes,cellular,12,may,92,1,369,1,failure,no
4118,40,admin.,married,secondary,no,523,yes,yes,unknown,8,may,598,3,-1,0,unknown,no
4119,40,admin.,married,secondary,no,732,no,no,cellular,9,sep,71,1,139,4,success,no
4120,40,admin.,married,secondary,no,1327,yes,yes,unknown,26,may,76,2,-1,0,unknown,no
4121,40,admin.,married,secondary,no,1395,yes,yes,cellular,7,jul,122,2,-1,0,unknown,no
4122,40,admin.,married,secondary,no,1412,no,no,cellular,31,jul,48,3,-1,0,unknown,no
4123,40,admin.,married,secondary,no,1597,yes,no,unknown,30,may,633,1,-1,0,unknown,no
4124,40,admin.,married,tertiary,no,764,yes,no,unknown,17,nov,85,1,-1,0,unknown,yes
4125,40,admin.,single,secondary,no,50,no,no,cellular,15,may,837,1,-1,0,unknown,yes
4126,40,admin.,single,secondary,no,90,yes,no,unknown,2,jun,252,4,-1,0,unknown,no
4127,40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221,1,461,1,success,yes
4128,40,admin.,single,secondary,no,664,no,no,cellular,19,nov,188,2,121,2,success,no
4129,40,admin.,single,secondary,no,664,no,no,cellular,21,jul,1342,2,-1,0,unknown,yes
4130,40,admin.,single,secondary,no,877,yes,no,cellular,21,nov,12,3,177,6,failure,no
4131,40,admin.,single,tertiary,no,27,no,no,cellular,20,aug,467,2,-1,0,unknown,yes
4132,40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,2,-1,0,unknown,yes
4133,40,admin.,single,unknown,no,355,yes,no,cellular,7,apr,345,2,138,6,other,no
4134,40,blue-collar,divorced,primary,no,54,yes,no,cellular,13,may,10,5,362,3,other,no
4135,40,blue-collar,divorced,primary,no,737,yes,yes,unknown,12,may,102,1,-1,0,unknown,no
4136,40,blue-collar,divorced,secondary,no,-426,no,yes,unknown,26,may,245,1,-1,0,unknown,no
4137,40,blue-collar,divorced,secondary,no,793,yes,no,unknown,15,may,109,1,-1,0,unknown,no
4138,40,blue-collar,divorced,secondary,no,973,no,no,cellular,14,may,449,1,-1,0,unknown,yes
4139,40,blue-collar,divorced,unknown,no,528,yes,no,cellular,13,may,340,2,357,5,failure,no
4140,40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,195,3,340,1,failure,no
4141,40,blue-collar,married,primary,no,-322,yes,yes,unknown,6,may,144,1,-1,0,unknown,no
4142,40,blue-collar,married,primary,no,-66,yes,no,unknown,6,may,288,1,-1,0,unknown,no
4143,40,blue-collar,married,primary,no,-35,yes,no,cellular,18,may,194,3,-1,0,unknown,no
4144,40,blue-collar,married,primary,no,0,no,no,cellular,24,jul,313,1,-1,0,unknown,no
4145,40,blue-collar,married,primary,no,13,yes,no,unknown,4,jul,178,1,-1,0,unknown,no
4146,40,blue-collar,married,primary,no,34,yes,no,cellular,6,may,350,2,344,1,failure,no
4147,40,blue-collar,married,primary,no,46,yes,no,unknown,6,may,119,1,-1,0,unknown,no
4148,40,blue-collar,married,primary,no,57,yes,no,cellular,31,jul,1007,9,-1,0,unknown,yes
4149,40,blue-collar,married,primary,no,104,yes,no,unknown,26,may,470,2,-1,0,unknown,no
4150,40,blue-collar,married,primary,no,137,no,yes,cellular,10,jul,214,1,-1,0,unknown,no
4151,40,blue-collar,married,primary,no,236,yes,no,unknown,20,may,167,2,-1,0,unknown,no
4152,40,blue-collar,married,primary,no,570,yes,no,unknown,12,may,109,3,-1,0,unknown,no
4153,40,blue-collar,married,primary,no,592,yes,no,cellular,18,may,80,3,350,2,failure,no
4154,40,blue-collar,married,primary,no,665,yes,no,cellular,9,jul,781,1,-1,0,unknown,yes
4155,40,blue-collar,married,primary,no,830,yes,no,cellular,13,may,873,3,370,2,failure,yes
4156,40,blue-collar,married,primary,no,2129,yes,no,cellular,20,apr,1156,3,-1,0,unknown,no
4157,40,blue-collar,married,primary,no,2171,yes,no,unknown,9,may,97,1,-1,0,unknown,no
4158,40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,no
4159,40,blue-collar,married,primary,no,7831,yes,no,unknown,14,may,78,1,-1,0,unknown,no
4160,40,blue-collar,married,primary,yes,-509,yes,no,unknown,23,may,298,1,-1,0,unknown,no
4161,40,blue-collar,married,secondary,no,-839,yes,yes,cellular,16,jul,1018,2,-1,0,unknown,yes
4162,40,blue-collar,married,secondary,no,-60,yes,no,cellular,21,jul,250,1,-1,0,unknown,no
4163,40,blue-collar,married,secondary,no,0,yes,no,unknown,16,may,167,2,-1,0,unknown,no
4164,40,blue-collar,married,secondary,no,95,no,yes,unknown,20,jun,61,4,-1,0,unknown,no
4165,40,blue-collar,married,secondary,no,100,yes,no,unknown,29,may,218,2,-1,0,unknown,no
4166,40,blue-collar,married,secondary,no,273,yes,no,unknown,19,jun,1082,1,-1,0,unknown,no
4167,40,blue-collar,married,secondary,no,280,yes,no,cellular,8,may,435,2,340,3,failure,no
4168,40,blue-collar,married,secondary,no,299,yes,no,cellular,15,jul,180,4,-1,0,unknown,no
4169,40,blue-collar,married,secondary,no,475,yes,no,unknown,5,may,332,2,-1,0,unknown,no
4170,40,blue-collar,married,secondary,no,668,yes,no,cellular,17,apr,156,2,318,1,other,no
4171,40,blue-collar,married,secondary,no,679,yes,no,cellular,17,apr,642,2,304,1,failure,no
4172,40,blue-collar,married,secondary,no,737,yes,no,unknown,30,may,135,2,-1,0,unknown,no
4173,40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,no
4174,40,blue-collar,married,secondary,no,750,yes,yes,cellular,16,apr,340,1,281,1,failure,no
4175,40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,yes
4176,40,blue-collar,married,secondary,no,1028,yes,yes,cellular,17,apr,319,1,-1,0,unknown,no
4177,40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,unknown,yes
4178,40,blue-collar,married,secondary,no,1515,yes,no,cellular,10,aug,503,1,-1,0,unknown,yes
4179,40,blue-collar,married,secondary,no,1808,yes,no,cellular,12,may,560,1,-1,0,unknown,yes
4180,40,blue-collar,married,secondary,no,1844,yes,no,cellular,11,may,231,1,-1,0,unknown,no
4181,40,blue-collar,married,secondary,no,1938,yes,no,cellular,7,may,228,1,-1,0,unknown,no
4182,40,blue-collar,married,secondary,no,2158,no,no,cellular,10,jul,277,1,-1,0,unknown,no
4183,40,blue-collar,married,secondary,no,5060,no,no,cellular,10,feb,154,2,93,1,success,yes
4184,40,blue-collar,married,secondary,no,5060,no,no,unknown,9,nov,299,1,-1,0,unknown,yes
4185,40,blue-collar,married,unknown,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,yes
4186,40,blue-collar,single,primary,no,1530,yes,no,cellular,20,apr,8,3,315,1,failure,no
4187,40,blue-collar,single,primary,no,1780,no,yes,unknown,11,jun,114,1,-1,0,unknown,no
4188,40,blue-collar,single,secondary,no,3,no,no,cellular,19,nov,998,1,-1,0,unknown,yes
4189,40,blue-collar,single,secondary,no,82,yes,no,cellular,13,may,135,6,370,5,failure,no
4190,40,blue-collar,single,secondary,no,1066,yes,no,unknown,21,may,171,1,-1,0,unknown,no
4191,40,blue-collar,single,unknown,no,24,yes,no,unknown,5,may,185,1,-1,0,unknown,no
4192,40,entrepreneur,married,primary,no,3676,yes,yes,unknown,15,may,101,1,-1,0,unknown,no
4193,40,entrepreneur,married,secondary,no,1238,yes,no,telephone,21,jul,50,2,-1,0,unknown,no
4194,40,entrepreneur,married,secondary,no,6403,no,no,cellular,22,sep,208,2,-1,0,unknown,yes
4195,40,entrepreneur,married,tertiary,no,1953,yes,no,unknown,6,jun,112,5,-1,0,unknown,no
4196,40,entrepreneur,single,secondary,no,5,no,yes,cellular,15,jul,117,3,-1,0,unknown,no
4197,40,housemaid,divorced,secondary,no,108,no,no,unknown,9,may,93,1,-1,0,unknown,no
4198,40,housemaid,married,primary,no,0,no,no,cellular,28,aug,16,20,-1,0,unknown,no
4199,40,housemaid,married,secondary,no,84,yes,yes,unknown,12,jun,230,7,-1,0,unknown,no
4200,40,housemaid,married,tertiary,no,795,yes,no,unknown,29,may,725,3,-1,0,unknown,no
4201,40,housemaid,single,tertiary,no,7441,no,no,cellular,31,jul,1461,6,-1,0,unknown,yes
4202,40,management,divorced,tertiary,no,37,yes,no,unknown,16,may,412,1,-1,0,unknown,no
4203,40,management,divorced,tertiary,no,205,no,no,cellular,25,jul,357,1,-1,0,unknown,no
4204,40,management,divorced,tertiary,no,858,no,no,cellular,26,oct,202,2,-1,0,unknown,yes
4205,40,management,married,primary,no,395,yes,no,cellular,22,apr,232,4,-1,0,unknown,yes
4206,40,management,married,primary,no,738,yes,yes,cellular,2,apr,399,2,258,3,failure,no
4207,40,management,married,secondary,no,-240,no,yes,unknown,28,may,160,3,-1,0,unknown,no
4208,40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,unknown,no
4209,40,management,married,secondary,no,106,no,no,unknown,17,jun,676,2,-1,0,unknown,yes
4210,40,management,married,secondary,no,406,yes,no,unknown,12,jun,577,2,-1,0,unknown,yes
4211,40,management,married,secondary,no,4396,no,no,cellular,12,aug,432,3,-1,0,unknown,yes
4212,40,management,married,secondary,no,8486,no,no,unknown,6,may,260,3,-1,0,unknown,no
4213,40,management,married,tertiary,no,-63,no,yes,cellular,2,jul,196,1,-1,0,unknown,no
4214,40,management,married,tertiary,no,-17,yes,yes,cellular,11,may,474,1,256,1,success,yes
4215,40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes
4216,40,management,married,tertiary,no,0,no,no,cellular,14,jul,109,8,-1,0,unknown,no
4217,40,management,married,tertiary,no,0,no,no,cellular,22,aug,61,4,-1,0,unknown,no
4218,40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no
4219,40,management,married,tertiary,no,0,yes,no,cellular,25,mar,506,2,-1,0,unknown,yes
4220,40,management,married,tertiary,no,30,yes,no,cellular,28,jul,609,6,-1,0,unknown,no
4221,40,management,married,tertiary,no,66,no,no,cellular,13,aug,737,4,-1,0,unknown,yes
4222,40,management,married,tertiary,no,143,no,no,cellular,13,aug,832,6,-1,0,unknown,no
4223,40,management,married,tertiary,no,158,no,no,telephone,30,apr,712,2,-1,0,unknown,yes
4224,40,management,married,tertiary,no,193,no,no,cellular,18,aug,105,6,-1,0,unknown,no
4225,40,management,married,tertiary,no,294,yes,no,cellular,23,jul,97,5,-1,0,unknown,no
4226,40,management,married,tertiary,no,552,no,no,cellular,28,jul,761,8,-1,0,unknown,no
4227,40,management,married,tertiary,no,1308,no,no,telephone,3,feb,1776,2,-1,0,unknown,yes
